cluster_rep	name_	member_ids	locus	assembly	n_members	n_chromosomes	n_plasmids	virus_percent	product	avg_iso	phylum	species	mean_length	percent_cas13
WP_060869024.1	[]	['WP_060869024.1', 'WP_079940994.1']	['AcrIIA1', 'AcrIIA2', 'AcrIIA4']	['GCF_001548635.1_ASM154863v1', 'GCF_001999125.1_ASM199912v1', 'GCF_002043045.1_ASM204304v1', 'GCF_002105635.1_ASM210563v1']	8	1.0	0.0	0.0	['ATP-binding protein']	5.26141357421875	['firmicutes']	['Listeria']	289.0	0.0
YP_008239984.1	[]	['YP_001468567.1', 'YP_008239984.1', 'YP_009592543.1', 'YP_007676843.1', 'YP_009042811.1']	['AcrIIA4']	['GCF_000871125.1_ViralProj20793', 'GCF_000905575.1_ViralProj195527', 'GCF_000908915.1_ViralProj212716', 'GCF_000921135.1_ViralProj253330', 'GCF_002604385.1_ASM260438v1']	5	0.0	0.0	1.0	['gp187', 'hypothetical protein']	3.81182861328125	['viruses']	['Listeria']	73.0	0.0
NP_049989.1	[]	['YP_008772111.1', 'WP_111686602.1', 'WP_111679513.1', 'NP_049989.1', 'YP_009003402.1', 'NP_695135.1', 'YP_002925123.1', 'YP_007392307.1']	['AcrIIA5', 'AcrIIA6']	['GCF_000837365.1_ViralProj14133', 'GCF_000841145.1_ViralProj14226', 'GCF_000884895.1_ViralProj38299', 'GCF_000904075.1_ViralProj188154', 'GCF_000911295.1_ViralProj227111', 'GCF_000916975.1_ViralProj239271', 'GCF_900474985.1_41965_C01', 'GCF_900475225.1_42685_C01']	8	0.25	0.0	0.75	['hypothetical protein']	4.3235321044921875	['firmicutes', 'viruses']	['Streptococcus']	140.0	0.0
WP_024362656.1	[]	['WP_024362656.1']	['AcrIIA7']	['GCF_002982115.1_ASM298211v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.59808349609375	['firmicutes']	['Lysinibacillus']	256.0	0.0
YP_004888647.1	[]	['YP_004888647.1']	['AcrIIA7']	['GCF_002943545.1_ASM294354v1']	1	1.0	0.0	0.0	['transcriptional regulator']	4.59783935546875	['firmicutes']	['Lactobacillus']	55.0	0.0
WP_049149158.1	[]	['WP_049166895.1', 'WP_049149158.1']	['AcrIIA7']	['GCF_002073215.2_ASM207321v2', 'GCF_003971285.1_ASM397128v1', 'GCF_003971325.1_ASM397132v1', 'GCF_003971345.1_ASM397134v1', 'GCF_003971365.1_ASM397136v1', 'GCF_900476075.1_49595_F01']	6	1.0	0.0	0.0	['hypothetical protein']	8.770894368489584	['g-proteobacteria']	['Moraxella']	128.0	0.0
WP_100927471.1	[]	['WP_100927471.1']	['AcrIIA7']	['GCF_002814095.1_ASM281409v1']	1	1.0	0.0	0.0	['hypothetical protein']	10.11395263671875	['a-proteobacteria']	['Sagittula']	90.0	0.0
WP_080376224.1	[]	['WP_080376224.1']	['AcrIIA7']	['GCF_001302645.1_ASM130264v1']	1	1.0	0.0	0.0	['hypothetical protein']	8.36541748046875	['firmicutes']	['Lactobacillus']	46.0	0.0
WP_085313202.1	[]	['WP_085313202.1']	['AcrIIA7']	['GCF_002104575.1_ASM210457v1']	1	0.0	1.0	0.0	['PadR family transcriptional regulator']	5.23663330078125	['firmicutes']	['Bacillus']	113.0	0.0
YP_009006253.1	[]	['YP_008125488.1', 'YP_009006253.1', 'NP_899540.1', 'YP_009201458.1']	['AcrIIA7']	['GCF_000843785.1_ViralProj14416', 'GCF_000910195.2_ViralProj209064', 'GCF_000914495.1_ViralProj239728', 'GCF_001501635.1_ViralProj307827']	4	0.0	0.0	1.0	['hypothetical protein']	7.1480712890625	['viruses']	['Vibrio']	102.0	0.0
WP_016049852.1	[]	['WP_016049852.1', 'YP_009099329.1', 'WP_021876046.1', 'WP_096177145.1', 'WP_069680441.1', 'YP_006560697.1']	['AcrIIA7', 'AcrIIA8']	['GCF_000717535.1_ASM71753v1', 'GCF_000803665.1_ASM80366v1', 'GCF_000898375.1_ViralProj171956', 'GCF_000925695.1_ViralProj266641', 'GCF_001017635.1_ASM101763v1', 'GCF_001420855.1_ASM142085v1', 'GCF_001735765.2_ASM173576v2', 'GCF_002327185.1_ASM232718v1', 'GCF_002327205.1_ASM232720v1', 'GCF_004328885.1_ASM432888v1', 'GCF_900168365.1_JF4335']	11	0.5454545454545454	0.2727272727272727	0.18181818181818182	['coat protein', 'hypothetical protein', 'phage coat protein gp6']	6.10260009765625	['firmicutes', 'viruses']	['Bacillus', 'Clostridium', 'Staphylococcus']	286.8181818181818	0.0
WP_007011670.1	[]	['WP_007011670.1']	['AcrIIA7']	['GCF_000767465.1_ASM76746v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.29620361328125	['a-proteobacteria']	['Novosphingobium']	527.0	0.0
YP_002300463.1	[]	['YP_002300463.1']	['AcrIIA7']	['GCF_000881675.1_ViralProj32379']	1	0.0	0.0	1.0	['gp34.64']	9.18463134765625	['viruses']	['Bacillus']	136.0	0.0
YP_009220146.1	[]	['YP_009226408.1', 'YP_009215112.1', 'YP_009220146.1', 'YP_008858724.1', 'YP_009606525.1']	['AcrIIA7']	['GCF_000914135.1_ViralProj230605', 'GCF_001505195.1_ViralProj307944', 'GCF_001505675.1_ViralProj307909', 'GCF_001551445.1_ViralProj310945', 'GCF_002624405.1_ASM262440v1']	5	0.0	0.0	1.0	['hypothetical protein']	4.52862548828125	['viruses']	['Brevibacillus']	80.0	0.0
WP_037434210.1	[]	['WP_037434210.1']	['AcrIIA7']	['GCF_002288485.1_ASM228848v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.99139404296875	['a-proteobacteria']	['Sinorhizobium']	96.0	0.0
WP_101377949.1	[]	['WP_101377949.1']	['AcrIIA7']	['GCF_900234355.1_JOUY64_assembly_v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.36529541015625	['firmicutes']	['Lactobacillus']	80.0	0.0
WP_016533414.1	[]	['WP_016533414.1']	['AcrIIA7']	['GCF_003402875.1_ASM340287v1', 'GCF_003402895.1_ASM340289v1', 'GCF_003402915.1_ASM340291v1', 'GCF_003402935.1_ASM340293v1', 'GCF_006274235.1_ASM627423v1', 'GCF_006351865.1_ASM635186v1']	6	1.0	0.0	0.0	['hypothetical protein']	5.60809326171875	['g-proteobacteria']	['Pasteurella']	98.0	0.0
WP_011673247.1	[]	['WP_011673247.1']	['AcrIIA7']	['GCF_000014505.1_ASM1450v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.04827880859375	['firmicutes']	['Pediococcus']	113.0	0.0
WP_000345483.1	['AcrIIA7']	['WP_138069533.1', 'YP_008125491.1', 'WP_000345483.1', 'YP_009006256.1', 'YP_009194160.1', 'WP_000366284.1', 'WP_014895339.1', 'WP_087612765.1', 'WP_099514493.1', 'YP_009099331.1', 'WP_016049850.1', 'WP_085313204.1', 'YP_009352421.1', 'WP_083501114.1', 'WP_024362657.1', 'WP_065928807.1', 'WP_041833096.1', 'WP_126019828.1', 'WP_069708281.1', 'WP_036642100.1', 'WP_045366105.1', 'YP_009616192.1', 'WP_100930822.1', 'WP_000366285.1', 'YP_008240046.1', 'YP_009044534.1', 'WP_001980900.1', 'WP_139566034.1', 'WP_007011673.1', 'WP_116843510.1', 'YP_406545.1', 'WP_123958918.1', 'WP_057499589.1', 'WP_001009051.1', 'YP_001468634.1', 'WP_072596031.1', 'YP_006560695.1', 'WP_024624622.1', 'WP_135798818.1', 'WP_128531057.1', 'YP_009592611.1', 'YP_009216133.1', 'YP_009043486.1', 'WP_041430639.1', 'WP_000668389.1', 'WP_048406900.1', 'WP_095284289.1', 'WP_011673251.1', 'YP_009201454.1', 'WP_012260055.1', 'WP_067213963.1', 'WP_101377950.1', 'WP_035765582.1', 'WP_121265995.1', 'YP_009043074.1', 'WP_086934614.1', 'NP_899543.1', 'WP_099963111.1', 'WP_104442474.1', 'WP_003269488.1', 'WP_001009049.1', 'YP_009015370.1', 'YP_009215913.1', 'WP_105166278.1']	['AcrIF15', 'AcrIIA7']	['GCF_000014505.1_ASM1450v1', 'GCF_000018825.1_ASM1882v1', 'GCF_000093145.3_ASM9314v2', 'GCF_000193355.1_ASM19335v1', 'GCF_000292455.1_ASM29245v1', 'GCF_000292705.1_ASM29270v1', 'GCF_000306745.1_ASM30674v1', 'GCF_000316685.1_ASM31668v1', 'GCF_000341665.1_ASM34166v1', 'GCF_000389965.1_ASM38996v1', 'GCF_000497525.1_ASM49752v2', 'GCF_000717535.1_ASM71753v1', 'GCF_000767465.1_ASM76746v1', 'GCF_000789315.1_ASM78931v1', 'GCF_000803665.1_ASM80366v1', 'GCF_000828475.1_ASM82847v1', 'GCF_000832805.1_ASM83280v1', 'GCF_000835025.1_ASM83502v1', 'GCF_000843785.1_ViralProj14416', 'GCF_000871125.1_ViralProj20793', 'GCF_000898375.1_ViralProj171956', 'GCF_000908915.1_ViralProj212716', 'GCF_000910195.2_ViralProj209064', 'GCF_000914495.1_ViralProj239728', 'GCF_000917535.1_ViralProj240716', 'GCF_000923575.1_ViralProj253221', 'GCF_000923595.1_ViralProj253225', 'GCF_000923695.1_ViralProj253387', 'GCF_000925695.1_ViralProj266641', 'GCF_000993825.1_ASM99382v1', 'GCF_001017635.1_ASM101763v1', 'GCF_001420855.1_ASM142085v1', 'GCF_001483385.1_ASM148338v1', 'GCF_001500375.1_ViralProj307688', 'GCF_001501635.1_ViralProj307827', 'GCF_001504395.1_ViralProj307946', 'GCF_001505855.1_ViralProj307945', 'GCF_001590685.1_ASM159068v1', 'GCF_001640965.1_ASM164096v1', 'GCF_001702175.1_ASM170217v1', 'GCF_001742225.1_ASM174222v1', 'GCF_001890385.1_ASM189038v1', 'GCF_002080335.1_ViralProj381660', 'GCF_002104575.1_ASM210457v1', 'GCF_002119445.1_ASM211944v1', 'GCF_002157225.2_ASM215722v2', 'GCF_002173555.1_ASM217355v1', 'GCF_002271215.1_ASM227121v1', 'GCF_002443095.1_ASM244309v1', 'GCF_002604385.1_ASM260438v1', 'GCF_002629965.1_ASM262996v1', 'GCF_002741015.1_ASM274101v1', 'GCF_002756135.1_ASM275613v1', 'GCF_002762175.1_ASM276217v1', 'GCF_002814095.1_ASM281409v1', 'GCF_002934965.1_ASM293496v1', 'GCF_002944585.1_ASM294458v1', 'GCF_002948215.1_ASM294821v1', 'GCF_002982115.1_ASM298211v1', 'GCF_003410375.1_ASM341037v1', 'GCF_003445395.1_ASM344539v1', 'GCF_003516105.1_ASM351610v1', 'GCF_003628635.1_ASM362863v1', 'GCF_003812985.1_ASM381298v1', 'GCF_003952225.1_ASM395222v1', 'GCF_004088235.1_ASM408823v1', 'GCF_004103615.1_ASM410361v1', 'GCF_004771235.1_ASM477123v1', 'GCF_005155285.1_ASM515528v1', 'GCF_005576935.1_ASM557693v1', 'GCF_006228205.1_ASM622820v1', 'GCF_006742065.1_ASM674206v1', 'GCF_900234355.1_JOUY64_assembly_v1', 'GCF_900636655.1_43781_D01']	158	0.7974683544303798	0.08227848101265822	0.12025316455696203	['DUF2829 domain containing protein', 'DUF2829 domain-containing protein', 'gp169', 'gp59', 'gp64', 'hypothetical protein', 'phage related protein gp64']	5.878633523289161	['CFB group bacteria', 'E. coli', 'a-proteobacteria', 'b-proteobacteria', 'cyanobacteria', 'enterobacteria', 'firmicutes', 'g-proteobacteria', 'high GC Gram+', 'viruses']	['Acinetobacter', 'Actinoplanes', 'Agarilytica', 'Bacillus', 'Brevibacillus', 'Clostridium', 'Comamonas', 'Cronobacter', 'Escherichia', 'Lactobacillus', 'Lelliottia', 'Listeria', 'Lysinibacillus', 'Methyloceanibacter', 'Microvirga', 'Novosphingobium', 'Paenibacillus', 'Pectobacterium', 'Pediococcus', 'Rhizobium', 'Sagittula', 'Sphingomonas', 'Sporosarcina', 'Staphylococcus', 'Stenotrophomonas', 'Synechococcus', 'Tenacibaculum', 'Vibrio']	88.19620253164557	0.0
WP_079481465.1	[]	['WP_079481465.1', 'WP_069680439.1']	['AcrIIA8']	['GCF_001735765.2_ASM173576v2', 'GCF_002327185.1_ASM232718v1', 'GCF_002327205.1_ASM232720v1', 'GCF_004328885.1_ASM432888v1', 'GCF_900168365.1_JF4335']	5	1.0	0.0	0.0	['hypothetical protein']	9.46094970703125	['firmicutes']	['Clostridium']	136.0	0.0
NP_810048.1	[]	['NP_810048.1']	['AcrIIA9']	['GCF_000724805.2_ASM72480v2', 'GCF_000724815.2_ASM72481v2', 'GCF_007012325.1_ASM701232v1']	3	1.0	0.0	0.0	['', 'hypothetical protein']	5.97296142578125	['CFB group bacteria']	['Bacteroides']	199.0	0.0
WP_000880714.1	[]	['WP_000880714.1']	['AcrIIA21']	['GCF_000817005.1_ASM81700v1']	1	1.0	0.0	0.0	['']	6.44122314453125	['firmicutes']	['Streptococcus']	844.0	0.0
WP_069793521.1	[]	['WP_002494745.1', 'WP_123145476.1', 'WP_069793521.1', 'WP_001829544.1', 'WP_002447742.1', 'WP_020368001.1', 'WP_103288055.1', 'NP_863231.1', 'WP_065367573.1', 'NP_863224.1', 'WP_021286096.1', 'WP_069795139.1', 'WP_040030455.1', 'WP_001813127.1']	['AcrIIA21']	['GCF_000007645.1_ASM764v1', 'GCF_000751035.1_PM221', 'GCF_001683315.1_ASM168331v1', 'GCF_001717645.1_ASM171764v3', 'GCF_002208905.1_ASM220890v2', 'GCF_002209265.1_ASM220926v2', 'GCF_002944995.1_ASM294499v1', 'GCF_002984565.1_ASM298456v1', 'GCF_003325735.1_ASM332573v1', 'GCF_003718735.1_ASM371873v1', 'GCF_003812505.1_ASM381250v1', 'GCF_003856395.1_ASM385639v1', 'GCF_003856455.1_ASM385645v1', 'GCF_003956025.1_ASM395602v1', 'GCF_004026165.1_ASM402616v1', 'GCF_004026185.1_ASM402618v1', 'GCF_900324205.1_1_1439', 'GCF_900474755.1_41236_E02', 'GCF_900635285.1_40677_B02']	20	0.15	0.85	0.0	['DUF536 domain-containing protein', 'hypothetical protein', 'replication-associated protein']	5.252838134765625	['firmicutes']	['Staphylococcus']	243.45	0.0
YP_009280361.1	[]	['YP_009289386.1', 'YP_009280361.1']	['AcrIIA21']	['GCF_001743715.1_ViralProj344117', 'GCF_001744395.1_ViralProj344118']	2	0.0	0.0	1.0	['RecT recombinase']	4.82598876953125	['viruses']	['Streptococcus']	262.0	0.0
WP_126467329.1	[]	['WP_126467329.1', 'WP_003036035.1']	['AcrIIA21']	['GCF_000463505.1_ASM46350v1', 'GCF_003963555.1_ASM396355v1']	2	1.0	0.0	0.0	['ArsR family transcriptional regulator']	8.9873046875	['firmicutes']	['Streptococcus']	354.0	0.0
WP_111698423.1	[]	['WP_111698423.1']	['AcrIIA21']	['GCF_900475065.1_42545_C02']	1	1.0	0.0	0.0	['hypothetical protein']	9.76104736328125	['firmicutes']	['Streptococcus']	73.0	0.0
WP_000184016.1	[]	['WP_099983052.1', 'WP_000184016.1']	['AcrIIA21']	['GCF_002953735.1_ASM295373v1', 'GCF_901544215.1_42880_F01']	2	1.0	0.0	0.0	['hypothetical protein']	9.85882568359375	['firmicutes']	['Streptococcus']	90.5	0.0
WP_032466481.1	[]	['WP_032466481.1']	['AcrIIA21']	['GCF_005162245.1_ASM516224v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.86553955078125	['firmicutes']	['Streptococcus']	70.0	0.0
NP_666568.1	[]	['NP_666568.1', 'NP_666614.1', 'YP_009272978.1']	['AcrIIIA1']	['GCF_000845065.1_ViralProj14514', 'GCF_000857285.1_ViralProj15191', 'GCF_001725895.1_ViralProj342507']	3	0.0	0.0	1.0	['hypothetical protein']	9.459126790364584	['viruses']	['Sulfolobus']	154.0	0.0
YP_009362728.1	[]	['YP_009362728.1']	['AcrIIIB1']	['GCF_002158795.1_ViralProj387745']	1	0.0	0.0	1.0	['hypothetical protein']	10.29278564453125	['viruses']	['Sulfolobus']	48.0	0.0
WP_138019668.1	[]	['WP_100271133.1', 'WP_138019668.1']	['AcrVA2']	['GCF_002753715.1_ASM275371v2', 'GCF_005518075.1_ASM551807v1']	2	0.0	1.0	0.0	['hypothetical protein']	5.13262939453125	['g-proteobacteria']	['Moraxella']	209.0	0.0
WP_023207635.1	['AcrVA2']	['WP_046701303.1', 'WP_140234740.1', 'WP_100270947.1', 'WP_100271134.1', 'WP_046697119.1', 'WP_138019670.1', 'WP_069067420.1', 'WP_001756226.1', 'WP_081569752.1', 'WP_138019565.1', 'WP_001079319.1', 'WP_126705107.1', 'WP_014133155.1', 'WP_000426061.1', 'WP_058345280.1', 'YP_006781794.1', 'WP_138018275.1', 'WP_015282543.1', 'WP_023207635.1', 'WP_052465126.1', 'WP_031942446.1', 'WP_011485930.1']	['AcrIC1', 'AcrIF11', 'AcrIF13', 'AcrIF14', 'AcrVA1', 'AcrVA2', 'AcrVA3']	['GCF_000013865.1_ASM1386v1', 'GCF_000018625.1_ASM1862v1', 'GCF_000299455.1_ASM29945v1', 'GCF_000327045.1_ASM32704v1', 'GCF_000486585.2_ASM48658v2', 'GCF_000827125.1_ASM82712v1', 'GCF_000967155.2_HUSEC2011CHR1', 'GCF_000968535.2_ASM96853v1', 'GCF_000986765.1_ASM98676v1', 'GCF_000988605.1_ASM98860v1', 'GCF_000988615.1_ASM98861v1', 'GCF_000988655.1_ASM98865v1', 'GCF_000988685.1_ASM98868v1', 'GCF_000988705.1_ASM98870v1', 'GCF_001900575.1_ASM190057v1', 'GCF_001900635.1_ASM190063v1', 'GCF_001901365.1_ASM190136v1', 'GCF_001931555.1_ASM193155v1', 'GCF_001931575.1_ASM193157v1', 'GCF_001931595.1_ASM193159v1', 'GCF_001931615.1_ASM193161v1', 'GCF_002011945.1_ASM201194v1', 'GCF_002012045.1_ASM201204v1', 'GCF_002080125.1_ASM208012v1', 'GCF_002142715.1_ASM214271v1', 'GCF_002165095.2_ASM216509v2', 'GCF_002393365.1_ASM239336v1', 'GCF_002741175.1_ASM274117v1', 'GCF_002741195.1_ASM274119v1', 'GCF_002741215.1_ASM274121v1', 'GCF_002741275.1_ASM274127v1', 'GCF_002741435.1_ASM274143v1', 'GCF_002741615.1_ASM274161v1', 'GCF_002753715.1_ASM275371v2', 'GCF_002761135.1_ASM276113v1', 'GCF_002803805.1_ASM280380v2', 'GCF_002893905.2_ASM289390v2', 'GCF_002946715.1_ASM294671v1', 'GCF_002983645.1_ASM298364v1', 'GCF_003194345.1_ASM319434v1', 'GCF_003324775.1_ASM332477v1', 'GCF_003325075.1_ASM332507v1', 'GCF_003432405.1_ASM343240v1', 'GCF_003606425.1_ASM360642v1', 'GCF_003718135.1_ASM371813v1', 'GCF_003856995.1_ASM385699v1', 'GCF_003971325.1_ASM397132v1', 'GCF_004136135.1_ASM413613v1', 'GCF_004847605.1_ASM484760v1', 'GCF_004848685.1_ASM484868v1', 'GCF_005014075.1_ASM501407v1', 'GCF_005518075.1_ASM551807v1', 'GCF_005853785.1_ASM585378v1', 'GCF_005854025.1_ASM585402v1', 'GCF_005854245.1_ASM585424v1', 'GCF_006384195.1_ASM638419v1', 'GCF_006385555.1_ASM638555v1', 'GCF_006402875.1_ASM640287v1', 'GCF_006494915.1_ASM649491v1', 'GCF_007012305.1_ASM701230v1']	74	0.2972972972972973	0.7027027027027027	0.0	['fertility inhibition protein', 'hypothetical protein', 'protein finQ']	8.46139113967483	['E. coli', 'b-proteobacteria', 'd-proteobacteria', 'enterobacteria', 'g-proteobacteria']	['Escherichia', 'Geoalkalibacter', 'Klebsiella', 'Methylomicrobium', 'Moraxella', 'Polaromonas', 'Salmonella', 'Shewanella', 'Shigella', 'Thioflavicoccus']	350.56756756756755	0.0
WP_011794924.1	[]	['WP_011794924.1']	['AcrVA3']	['GCF_000015325.1_ASM1532v1', 'GCF_002441975.1_ASM244197v1']	2	1.0	0.0	0.0	['hypothetical protein']	4.10467529296875	['b-proteobacteria']	['Acidovorax']	103.0	0.0
WP_082353037.1	[]	['WP_082353037.1']	['aca1']	['GCF_001042735.1_ASM104273v1']	1	0.0	1.0	0.0	['hypothetical protein']	9.77301025390625	['g-proteobacteria']	['Xanthomonas']	72.0	0.0
WP_011794927.1	['aca6']	['WP_011794927.1', 'WP_103273336.1']	['AcrVA3', 'aca6']	['GCF_000015325.1_ASM1532v1', 'GCF_002441975.1_ASM244197v1', 'GCF_002902905.1_ASM290290v1']	3	1.0	0.0	0.0	['XRE family transcriptional regulator']	9.097391764322916	['b-proteobacteria']	['Achromobacter', 'Acidovorax']	74.33333333333333	0.0
YP_009007131.1	[]	['YP_009007131.1']	['AcrIE4-IF7', 'AcrIF7', 'aca1']	['GCF_000915555.1_ViralProj239734']	3	0.0	0.0	1.0	['Hypothetical protein']	9.27130126953125	['viruses']	['Pseudomonas']	130.0	0.0
WP_064584006.1	[]	['WP_064584006.1']	['aca1']	['GCF_001654435.1_ASM165443v1']	1	1.0	0.0	0.0	['hypothetical protein']	8.31402587890625	['g-proteobacteria']	['Pseudomonas']	88.0	0.0
WP_123795123.1	[]	['WP_123795123.1']	['aca1']	['GCF_900636515.1_42685_A01']	1	1.0	0.0	0.0	['YraN family protein']	9.09783935546875	['b-proteobacteria']	['Neisseria']	115.0	0.0
YP_403292.1	[]	['YP_403292.1']	['aca2']	['GCF_000012005.1_ASM1200v1']	1	1.0	0.0	0.0	['insertion element iso-IS1n protein InsB']	9.40325927734375	['enterobacteria']	['Shigella']	131.0	0.0
WP_082297393.1	[]	['WP_082297393.1']	['aca3']	['GCF_002073655.2_ASM207365v2']	1	1.0	0.0	0.0	['baseplate protein']	5.86639404296875	['b-proteobacteria']	['Neisseria']	111.0	0.0
WP_013547364.1	[]	['WP_013547364.1']	['AcrIIA9']	['GCF_000186225.1_ASM18622v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.42327880859375	['CFB group bacteria']	['Bacteroides']	171.0	0.0
WP_044211558.1	[]	['WP_007367138.1', 'WP_009227185.1', 'WP_004360070.1', 'WP_099892998.1', 'WP_061868404.1', 'WP_045167328.1', 'WP_004339665.1', 'WP_025066430.1', 'WP_096408556.1', 'WP_013265457.1', 'WP_025066415.1', 'WP_024985794.1', 'WP_009347100.1', 'WP_100019904.1', 'WP_018919997.1', 'WP_025066595.1', 'WP_100014982.1', 'WP_028905825.1', 'WP_096405043.1', 'WP_112200282.1', 'WP_024999447.1', 'WP_100023291.1', 'WP_088439390.1', 'WP_023925544.1', 'WP_044211558.1', 'WP_009229036.1', 'WP_100019941.1', 'WP_013671520.1', 'WP_025065724.1', 'WP_099984905.1']	['AcrIIA9']	['GCF_000144405.1_ASM14440v1', 'GCF_000163055.2_ASM16305v2', 'GCF_000193395.1_ASM19339v1', 'GCF_000212375.1_ASM21237v1', 'GCF_001444445.1_ASM144444v1', 'GCF_001953955.1_ASM195395v1', 'GCF_002208725.2_ASM220872v2', 'GCF_002355195.1_ASM235519v1', 'GCF_002763535.1_ASM276353v1', 'GCF_002763575.1_ASM276357v1', 'GCF_002763715.1_ASM276371v1', 'GCF_002763745.1_ASM276374v1', 'GCF_002763785.1_ASM276378v1', 'GCF_002763845.1_ASM276384v1', 'GCF_002763975.1_ASM276397v1', 'GCF_002998435.1_ASM299843v1', 'GCF_003265025.1_ASM326502v1', 'GCF_003515045.1_ASM351504v1', 'GCF_900637655.1_52295_B01']	35	0.9714285714285714	0.02857142857142857	0.0	['DUF1896 domain-containing protein', 'hypothetical protein']	10.411277553013393	['CFB group bacteria']	['Bacteroides', 'Porphyromonas', 'Prevotella']	114.8	0.0
WP_073099513.1	[]	['WP_073099513.1']	['AcrIIA9']	['GCF_000016645.1_ASM1664v1']	1	1.0	0.0	0.0	['DUF1810 domain-containing protein']	6.13934326171875	['CFB group bacteria']	['Flavobacterium']	123.0	0.0
WP_082403107.1	[]	['WP_082403107.1']	['AcrIIA9']	['GCF_001318345.1_ASM131834v1']	1	1.0	0.0	0.0	['hypothetical protein']	10.56072998046875	['CFB group bacteria']	['Bacteroides']	37.0	0.0
WP_106720850.1	[]	['WP_106720850.1']	['AcrIIA11']	['GCF_002838185.1_ASM283818v1']	1	1.0	0.0	0.0	['hypothetical protein']	8.83721923828125	['bacteria']	['Tenericutes']	277.0	0.0
WP_104914437.1	[]	['WP_104914437.1']	['AcrIIA7']	['GCF_002950695.1_ASM295069v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.37164306640625	['firmicutes']	['Weissella']	63.0	0.0
WP_094238060.1	[]	['WP_094238060.1']	['AcrIIA7']	['GCF_002243515.1_ASM224351v1']	1	1.0	0.0	0.0	['hypothetical protein']	3.88140869140625	['firmicutes']	['Tumebacillus']	71.0	0.0
WP_119363332.1	[]	['WP_119363332.1']	['AcrIIA7']	['GCF_003573995.1_ASM357399v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.14459228515625	['firmicutes']	['Erysipelotrichaceae']	74.0	0.0
WP_005821776.1	[]	['YP_099755.1', 'WP_005821776.1', 'WP_032544145.1']	['AcrIIA9']	['GCF_000009925.1_ASM992v1', 'GCF_000210835.1_ASM21083v1', 'GCF_000710375.2_ASM71037v3', 'GCF_000724815.2_ASM72481v2']	4	1.0	0.0	0.0	['putative recombination protein', 'recombinase']	9.736114501953125	['CFB group bacteria']	['Bacteroides']	145.0	0.0
WP_068404535.1	[]	['WP_068404535.1']	['AcrIIA9']	['GCF_001590605.1_ASM159060v1']	1	1.0	0.0	0.0	"[""3'-5' exonuclease""]"	5.85382080078125	['CFB group bacteria']	['Pedobacter']	274.0	0.0
WP_123400558.1	[]	['WP_123400558.1', 'WP_141419125.1']	['AcrIIA9']	['GCF_005304985.1_ASM530498v1', 'GCF_006542745.1_6CPBBH3']	2	1.0	0.0	0.0	['integration host factor subunit beta']	10.05609130859375	['CFB group bacteria']	['Alistipes', 'Duncaniella']	91.0	0.0
WP_060550602.1	[]	['WP_060550602.1']	['AcrIIA9']	['GCF_001318345.1_ASM131834v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.62127685546875	['CFB group bacteria']	['Bacteroides']	79.0	0.0
WP_106721849.1	[]	['WP_106721849.1']	['AcrIIA11']	['GCF_002838185.1_ASM283818v1']	1	0.0	1.0	0.0	['hypothetical protein']	8.74871826171875	['bacteria']	['Tenericutes']	162.0	0.0
WP_001798467.1	[]	['WP_001798467.1']	['AcrIIA14']	['GCF_900187055.1_50377_D01']	2	1.0	0.0	0.0	['', 'hypothetical protein']	8.80047607421875	['firmicutes']	['Staphylococcus']	259.0	0.0
WP_003671410.1	[]	['WP_003671410.1']	['AcrIIA16_1', 'AcrIIA16_2']	['GCF_000159455.2_ASM15945v2']	2	1.0	0.0	0.0	['hypothetical protein']	8.66192626953125	['firmicutes']	['Lactobacillus']	978.0	0.0
WP_001083600.1	[]	['WP_001083600.1']	['AcrIIA18_1', 'AcrIIA18_2']	['GCF_000831145.1_ASM83114v1']	2	1.0	0.0	0.0	['hypothetical protein']	8.96270751953125	['firmicutes']	['Streptococcus']	130.0	0.0
WP_077069973.1	[]	['WP_077069973.1']	['AcrIIA21']	['GCF_001988935.1_ASM198893v1']	1	0.0	1.0	0.0	['hypothetical protein']	6.09222412109375	['firmicutes']	['Lactobacillus']	132.0	0.0
WP_017648302.1	[]	['WP_115130050.1', 'WP_017648302.1', 'WP_002935125.1']	['AcrIIA21']	['GCF_003352225.1_ASM335222v1', 'GCF_003352995.1_ASM335299v1', 'GCF_901553755.1_41851_D01']	3	1.0	0.0	0.0	['hypothetical protein']	7.91461181640625	['firmicutes']	['Streptococcus']	42.0	0.0
WP_012677787.1	[]	['WP_012677787.1']	['AcrIIA21']	['GCF_000026605.1_ASM2660v1']	1	1.0	0.0	0.0	['plasmid mobilization relaxosome protein MobC']	9.47711181640625	['firmicutes']	['Streptococcus']	121.0	0.0
