cluster_rep	name_	member_ids	locus	assembly	n_members	n_chromosomes	n_plasmids	virus_percent	product	avg_iso	phylum	species	mean_length	percent_cas13
WP_130588562.1	[]	['WP_130588562.1']	['lys2']	['GCF_004295325.1_ASM429532v1']	1	1.0	0.0	0.0	['hypothetical protein']	7.62701416015625	['enterobacteria']	['Leclercia']	124.0	0.0
WP_110411182.1	[]	['WP_110411182.1']	['Lys1', 'lys2']	['GCF_003203695.1_ASM320369v1']	2	1.0	0.0	0.0	['class I SAM-dependent methyltransferase']	5.52984619140625	['enterobacteria']	['Pantoea']	255.0	0.0
WP_110411188.1	[]	['WP_110411188.1']	['Lys1', 'lys2']	['GCF_003203695.1_ASM320369v1']	2	1.0	0.0	0.0	['hypothetical protein']	5.55413818359375	['enterobacteria']	['Pantoea']	81.0	0.0
WP_000217632.1	[]	['WP_039052436.1', 'WP_000217632.1']	['Lys1', 'lys2']	['GCF_001558295.2_ASM155829v2', 'GCF_002950155.1_ASM295015v1']	2	1.0	0.0	0.0	['hypothetical protein']	8.84088134765625	['enterobacteria']	['Shigella']	141.0	0.0
WP_032193444.1	[]	['WP_001447005.1', 'WP_032193444.1']	['Lys1', 'lys2']	['GCF_002950155.1_ASM295015v1', 'GCF_003956245.1_ASM395624v1', 'GCF_900497095.1_ASM90049709v1']	3	1.0	0.0	0.0	['hypothetical protein']	7.829081217447917	['E. coli', 'enterobacteria']	['Escherichia', 'Shigella']	66.0	0.0
WP_001316943.1	[]	['WP_000398761.1', 'WP_126350667.1', 'NP_416067.2', 'WP_095501025.1', 'WP_001403557.1', 'WP_001537735.1', 'WP_000079503.1', 'NP_415090.2', 'WP_000079508.1', 'WP_001298896.1', 'WP_001316943.1', 'WP_012775990.1']	['lys2']	['GCF_000005845.2_ASM584v2', 'GCF_000010245.2_ASM1024v1', 'GCF_000010745.1_ASM1074v1', 'GCF_000019425.1_ASM1942v1', 'GCF_000022345.1_ASM2234v1', 'GCF_000023365.1_ASM2336v1', 'GCF_000257275.1_ASM25727v1', 'GCF_000270105.1_ASM27010v1', 'GCF_000332755.1_ASM33275v1', 'GCF_000464955.2_ASM46495v2', 'GCF_000499485.1_MYMC4100', 'GCF_000725305.1_ASM72530v1', 'GCF_000750555.1_ASM75055v1', 'GCF_000801185.2_ASM80118v2', 'GCF_000801205.1_ASM80120v1', 'GCF_000831565.1_ASM83156v1', 'GCF_000833635.2_ASM83363v2', 'GCF_000952955.1_EcRV308Chr', 'GCF_000953515.1_EcHMS174Chr', 'GCF_000974535.1_ASM97453v1', 'GCF_000974575.1_ASM97457v1', 'GCF_000974825.1_ASM97482v1', 'GCF_000974865.1_ASM97486v1', 'GCF_000974885.1_ASM97488v1', 'GCF_000988355.1_ASM98835v1', 'GCF_000988385.1_ASM98838v1', 'GCF_000988465.1_ASM98846v1', 'GCF_001007915.1_ASM100791v1', 'GCF_001020945.2_ASM102094v2', 'GCF_001021005.2_ASM102100v2', 'GCF_001021635.2_ASM102163v2', 'GCF_001043215.1_ASM104321v1', 'GCF_001183645.1_ASM118364v1', 'GCF_001183665.1_ASM118366v1', 'GCF_001183685.1_ASM118368v1', 'GCF_001308065.1_ASM130806v1', 'GCF_001308125.1_ASM130812v1', 'GCF_001308165.1_ASM130816v1', 'GCF_001455385.1_ASM145538v1', 'GCF_001515725.1_ASM151572v1', 'GCF_001544635.1_ASM154463v1', 'GCF_001559655.1_ASM155965v1', 'GCF_001559675.1_ASM155967v1', 'GCF_001566335.1_ASM156633v1', 'GCF_001566675.1_ASM156667v1', 'GCF_001645235.2_ASM164523v2', 'GCF_001663075.1_ASM166307v1', 'GCF_001677495.1_ASM167749v1', 'GCF_001678965.1_ASM167896v1', 'GCF_001679985.1_ASM167998v1', 'GCF_001723505.1_ASM172350v1', 'GCF_001900515.1_ASM190051v1', 'GCF_001900655.1_ASM190065v1', 'GCF_001900695.1_ASM190069v1', 'GCF_001900715.1_ASM190071v1', 'GCF_001900905.1_ASM190090v1', 'GCF_001900965.1_ASM190096v1', 'GCF_001901425.1_ASM190142v1', 'GCF_001932515.1_ASM193251v1', 'GCF_001999185.1_ASM199918v1', 'GCF_002009315.1_ASM200931v1', 'GCF_002057355.1_ASM205735v1', 'GCF_002118095.1_ASM211809v1', 'GCF_002163695.1_ASM216369v1', 'GCF_002741275.1_ASM274127v1', 'GCF_002741475.1_ASM274147v1', 'GCF_002843685.1_ASM284368v1', 'GCF_002848225.1_ASM284822v1', 'GCF_002899495.1_ASM289949v1', 'GCF_002899515.1_ASM289951v1', 'GCF_002899535.1_ASM289953v1', 'GCF_002934025.1_ASM293402v1', 'GCF_002948655.1_ASM294865v1', 'GCF_002952855.1_ASM295285v1', 'GCF_002952875.1_ASM295287v1', 'GCF_002952895.1_ASM295289v1', 'GCF_002952915.1_ASM295291v1', 'GCF_002952935.1_ASM295293v1', 'GCF_002952955.1_ASM295295v1', 'GCF_002952995.1_ASM295299v1', 'GCF_002953015.1_ASM295301v1', 'GCF_002953035.1_ASM295303v1', 'GCF_002953055.1_ASM295305v1', 'GCF_002953075.1_ASM295307v1', 'GCF_002953095.1_ASM295309v1', 'GCF_002953755.1_ASM295375v1', 'GCF_002953775.1_ASM295377v1', 'GCF_002953795.1_ASM295379v1', 'GCF_002953815.1_ASM295381v1', 'GCF_002953835.1_ASM295383v1', 'GCF_002953855.1_ASM295385v1', 'GCF_002953875.1_ASM295387v1', 'GCF_002953895.1_ASM295389v1', 'GCF_003017375.1_ASM301737v1', 'GCF_003017615.1_ASM301761v1', 'GCF_003017935.1_ASM301793v1', 'GCF_003018355.1_ASM301835v1', 'GCF_003018615.1_ASM301861v1', 'GCF_003018755.1_ASM301875v1', 'GCF_003018915.1_ASM301891v1', 'GCF_003052645.1_ASM305264v1', 'GCF_003052665.1_ASM305266v1', 'GCF_003112205.1_ASM311220v1', 'GCF_003172465.2_ASM317246v2', 'GCF_003176855.1_ASM317685v1', 'GCF_003231115.1_ASM323111v1', 'GCF_003325975.1_ASM332597v1', 'GCF_003336405.1_ASM333640v1', 'GCF_003367885.1_ASM336788v1', 'GCF_003627195.1_ASM362719v1', 'GCF_003703795.1_ASM370379v1', 'GCF_003717595.1_ASM371759v1', 'GCF_003956245.1_ASM395624v1', 'GCF_004022505.2_ASM402250v2', 'GCF_004355105.1_ASM435510v1', 'GCF_004358965.1_ASM435896v1', 'GCF_004368015.1_ASM436801v1', 'GCF_005014055.1_ASM501405v1', 'GCF_005037795.1_ASM503779v2', 'GCF_005037845.1_ASM503784v2', 'GCF_005890115.1_ASM589011v1', 'GCF_005954605.1_ASM595460v1', 'GCF_005954625.1_ASM595462v1', 'GCF_005954725.1_ASM595472v1', 'GCF_006777065.1_ASM677706v1', 'GCF_900174635.1_WI2', 'GCF_900497455.1_ASM90049745v1', 'GCF_900635175.1_38936_C01', 'GCF_900635215.1_39859_D02', 'GCF_900635235.1_40105_D02', 'GCF_900635635.1_31436_D01', 'GCF_900636105.1_38936_F01', 'GCF_900636145.1_39111_A02', 'GCF_900636175.1_39130_G01', 'GCF_900636235.1_39610_B01', 'GCF_900636295.1_40295_G02', 'GCF_900636405.1_41767_E01', 'GCF_900636785.1_44257_F01', 'GCF_900637015.1_46514_C01']	140	1.0	0.0	0.0	['DLP12 prophage; protein YbcV', 'DUF1398 domain-containing protein', 'hypothetical protein']	9.205568150111608	['E. coli']	['Escherichia']	135.93571428571428	0.0
WP_071779593.1	[]	['WP_071779593.1']	['lys2']	['GCF_001900395.1_ASM190039v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.55609130859375	['E. coli']	['Escherichia']	89.0	0.0
WP_004092535.1	[]	['WP_004092535.1', 'WP_060683741.1', 'YP_007112199.1']	['Lys1', 'lys2']	['GCF_000902675.1_ViralProj183140', 'GCF_001281005.1_ASM128100v1', 'GCF_002386385.1_ASM238638v1', 'GCF_002934895.1_ASM293489v1']	4	0.75	0.0	0.25	['antitermination protein', 'hypothetical protein']	5.612060546875	['E. coli', 'enterobacteria', 'viruses']	['Citrobacter', 'Enterobacteria', 'Escherichia']	136.0	0.0
WP_061350481.1	[]	['WP_123969708.1', 'WP_138140545.1', 'WP_061350481.1']	['Lys1', 'lys2']	['GCF_001281005.1_ASM128100v1', 'GCF_002386385.1_ASM238638v1', 'GCF_002934895.1_ASM293489v1']	3	1.0	0.0	0.0	['hypothetical protein']	8.69122314453125	['E. coli', 'enterobacteria']	['Citrobacter', 'Escherichia']	70.33333333333333	0.0
WP_060682529.1	[]	['WP_060682529.1', 'WP_070082877.1', 'WP_001472855.1']	['Lys1', 'lys2']	['GCF_001281005.1_ASM128100v1', 'GCF_001753185.1_ASM175318v1', 'GCF_003571765.1_ASM357176v1']	3	1.0	0.0	0.0	['hypothetical protein']	5.383565266927083	['E. coli', 'enterobacteria']	['Citrobacter', 'Escherichia', 'Klebsiella']	167.66666666666666	0.0
WP_001548472.1	[]	['WP_001548472.1', 'WP_001541661.1']	['Lys1', 'lys2']	['GCF_000982825.1_ASM98282v1', 'GCF_001281005.1_ASM128100v1']	2	1.0	0.0	0.0	['hypothetical protein', 'serine protease']	4.60760498046875	['enterobacteria']	['Citrobacter', 'Cronobacter']	97.5	0.0
WP_121212610.1	[]	['WP_121212610.1']	['Lys1']	['GCF_003663765.1_ASM366376v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.62176513671875	['enterobacteria']	['Salmonella']	107.0	0.0
WP_059308235.1	[]	['WP_059308235.1', 'WP_130588563.1']	['lys2']	['GCF_001518835.1_ASM151883v1', 'GCF_004295325.1_ASM429532v1']	2	1.0	0.0	0.0	['DUF2190 domain-containing protein', 'DUF2190 family protein']	5.21539306640625	['enterobacteria']	['Leclercia']	113.0	0.0
WP_000592549.1	[]	['WP_000592549.1', 'YP_002412157.1', 'WP_000592551.1', 'WP_016261930.1', 'WP_000592546.1', 'WP_032259732.1', 'WP_000592547.1', 'WP_001563769.1']	['lys2']	['GCF_000227625.1_ASM22762v1', 'GCF_001890365.1_ASM189036v1', 'GCF_002011945.1_ASM201194v1', 'GCF_002055635.1_ASM205563v1', 'GCF_002180095.1_ASM218009v1', 'GCF_002180275.1_ASM218027v1', 'GCF_002278115.2_ASM227811v2', 'GCF_002310595.1_ASM231059v1', 'GCF_002787935.1_ASM278793v1', 'GCF_002946715.1_ASM294671v1', 'GCF_002948655.1_ASM294865v1', 'GCF_003018335.1_ASM301833v1', 'GCF_003308975.1_ASM330897v1', 'GCF_003571685.1_ASM357168v1', 'GCF_003627855.1_ASM362785v1', 'GCF_003860385.1_ASM386038v1', 'GCF_004011015.1_ASM401101v1', 'GCF_004759025.1_ASM475902v1', 'GCF_005886035.1_ASM588603v1', 'GCF_006965465.1_ASM696546v1', 'GCF_900497455.1_ASM90049745v1', 'GCF_900636175.1_39130_G01', 'GCF_900636405.1_41767_E01', 'GCF_900637015.1_46514_C01']	24	1.0	0.0	0.0	['DUF1722 domain-containing protein', 'DUF523 and DUF1722 domain-containing protein', 'IS3 family transposase']	8.823374430338541	['E. coli', 'enterobacteria']	['Escherichia']	319.0	0.0
WP_016230960.1	[]	['WP_016230960.1']	['lys2']	['GCF_004011015.1_ASM401101v1', 'GCF_006965465.1_ASM696546v1', 'GCF_900635215.1_39859_D02']	3	1.0	0.0	0.0	['DNA-packaging protein', 'DNA-packaging protein NohD', 'terminase small subunit']	10.36138916015625	['E. coli']	['Escherichia']	93.0	0.0
WP_000738421.1	[]	['WP_000738500.1', 'WP_016239223.1', 'WP_000738501.1', 'NP_415089.1', 'WP_001558756.1', 'WP_001385713.1', 'WP_000738423.1', 'WP_000738492.1', 'WP_001298464.1', 'WP_072644997.1', 'WP_000738421.1']	['lys2']	['GCF_000005845.2_ASM584v2', 'GCF_000007445.1_ASM744v1', 'GCF_000009565.1_ASM956v1', 'GCF_000010245.2_ASM1024v1', 'GCF_000010385.1_ASM1038v1', 'GCF_000010745.1_ASM1074v1', 'GCF_000013265.1_ASM1326v1', 'GCF_000014845.1_ASM1484v1', 'GCF_000017985.1_ASM1798v1', 'GCF_000019425.1_ASM1942v1', 'GCF_000022345.1_ASM2234v1', 'GCF_000022665.1_ASM2266v1', 'GCF_000023365.1_ASM2336v1', 'GCF_000023665.1_ASM2366v1', 'GCF_000025165.1_ASM2516v1', 'GCF_000025745.1_ASM2574v1', 'GCF_000026285.1_ASM2628v2', 'GCF_000148365.1_ASM14836v1', 'GCF_000148605.1_ASM14860v1', 'GCF_000227625.1_ASM22762v1', 'GCF_000233875.1_ASM23387v1', 'GCF_000233895.1_ASM23389v1', 'GCF_000257275.1_ASM25727v1', 'GCF_000270105.1_ASM27010v1', 'GCF_000332755.1_ASM33275v1', 'GCF_000464955.2_ASM46495v2', 'GCF_000499485.1_MYMC4100', 'GCF_000520035.1_ASM52003v1', 'GCF_000671295.1_ASM67129v1', 'GCF_000714595.1_ASM71459v1', 'GCF_000725305.1_ASM72530v1', 'GCF_000743255.1_ASM74325v1', 'GCF_000750555.1_ASM75055v1', 'GCF_000800845.1_ASM80084v2', 'GCF_000801165.1_ASM80116v1', 'GCF_000801185.2_ASM80118v2', 'GCF_000801205.1_ASM80120v1', 'GCF_000813165.1_ASM81316v1', 'GCF_000830035.1_ASM83003v1', 'GCF_000833145.1_ASM83314v1', 'GCF_000833635.2_ASM83363v2', 'GCF_000952955.1_EcRV308Chr', 'GCF_000953515.1_EcHMS174Chr', 'GCF_000968515.1_ASM96851v1', 'GCF_000974535.1_ASM97453v1', 'GCF_000974575.1_ASM97457v1', 'GCF_000974825.1_ASM97482v1', 'GCF_000974865.1_ASM97486v1', 'GCF_000974885.1_ASM97488v1', 'GCF_000988355.1_ASM98835v1', 'GCF_000988385.1_ASM98838v1', 'GCF_000988465.1_ASM98846v1', 'GCF_001020945.2_ASM102094v2', 'GCF_001021005.2_ASM102100v2', 'GCF_001021595.1_ASM102159v1', 'GCF_001021615.1_APECO18', 'GCF_001039415.1_ASM103941v1', 'GCF_001043215.1_ASM104321v1', 'GCF_001183645.1_ASM118364v1', 'GCF_001183665.1_ASM118366v1', 'GCF_001183685.1_ASM118368v1', 'GCF_001280325.1_ASM128032v1', 'GCF_001280345.1_ASM128034v1', 'GCF_001280405.1_ASM128040v1', 'GCF_001308065.1_ASM130806v1', 'GCF_001308125.1_ASM130812v1', 'GCF_001308165.1_ASM130816v1', 'GCF_001455385.1_ASM145538v1', 'GCF_001515725.1_ASM151572v1', 'GCF_001544635.1_ASM154463v1', 'GCF_001559615.2_ASM155961v2', 'GCF_001559635.1_ASM155963v1', 'GCF_001559655.1_ASM155965v1', 'GCF_001559675.1_ASM155967v1', 'GCF_001566335.1_ASM156633v1', 'GCF_001596115.1_ASM159611v1', 'GCF_001644725.1_ASM164472v1', 'GCF_001644745.1_ASM164474v1', 'GCF_001645235.2_ASM164523v2', 'GCF_001663075.1_ASM166307v1', 'GCF_001677495.1_ASM167749v1', 'GCF_001678925.1_ASM167892v1', 'GCF_001678965.1_ASM167896v1', 'GCF_001693315.1_ASM169331v1', 'GCF_001723505.1_ASM172350v1', 'GCF_001750845.1_ASM175084v1', 'GCF_001888075.1_ASM188807v1', 'GCF_001890365.1_ASM189036v1', 'GCF_001900395.1_ASM190039v1', 'GCF_001900475.1_ASM190047v1', 'GCF_001900515.1_ASM190051v1', 'GCF_001900535.1_ASM190053v1', 'GCF_001900555.1_ASM190055v1', 'GCF_001900675.1_ASM190067v1', 'GCF_001900905.1_ASM190090v1', 'GCF_001900945.1_ASM190094v1', 'GCF_001901425.1_ASM190142v1', 'GCF_001932515.1_ASM193251v1', 'GCF_001999185.1_ASM199918v1', 'GCF_002007705.1_ASM200770v1', 'GCF_002011945.1_ASM201194v1', 'GCF_002024865.1_ASM202486v1', 'GCF_002055635.1_ASM205563v1', 'GCF_002057355.1_ASM205735v1', 'GCF_002090355.1_ASM209035v1', 'GCF_002118095.1_ASM211809v1', 'GCF_002163695.1_ASM216369v1', 'GCF_002163955.1_ASM216395v1', 'GCF_002165095.2_ASM216509v2', 'GCF_002180095.1_ASM218009v1', 'GCF_002180275.1_ASM218027v1', 'GCF_002269325.1_ASM226932v1', 'GCF_002278115.2_ASM227811v2', 'GCF_002285755.1_ASM228575v1', 'GCF_002310595.1_ASM231059v1', 'GCF_002310695.1_ASM231069v1', 'GCF_002716885.1_ASM271688v1', 'GCF_002741195.1_ASM274119v1', 'GCF_002741275.1_ASM274127v1', 'GCF_002741335.1_ASM274133v1', 'GCF_002741435.1_ASM274143v1', 'GCF_002741475.1_ASM274147v1', 'GCF_002741495.1_ASM274149v1', 'GCF_002741515.1_ASM274151v1', 'GCF_002741535.1_ASM274153v1', 'GCF_002741555.1_ASM274155v1', 'GCF_002741575.1_ASM274157v1', 'GCF_002741595.1_ASM274159v1', 'GCF_002787935.1_ASM278793v1', 'GCF_002843685.1_ASM284368v1', 'GCF_002844685.1_ASM284468v1', 'GCF_002846135.1_ASM284613v1', 'GCF_002848225.1_ASM284822v1', 'GCF_002860085.1_ASM286008v1', 'GCF_002899495.1_ASM289949v1', 'GCF_002899515.1_ASM289951v1', 'GCF_002899535.1_ASM289953v1', 'GCF_002934025.1_ASM293402v1', 'GCF_002946715.1_ASM294671v1', 'GCF_002952855.1_ASM295285v1', 'GCF_002952875.1_ASM295287v1', 'GCF_002952895.1_ASM295289v1', 'GCF_002952915.1_ASM295291v1', 'GCF_002952935.1_ASM295293v1', 'GCF_002952955.1_ASM295295v1', 'GCF_002952995.1_ASM295299v1', 'GCF_002953015.1_ASM295301v1', 'GCF_002953035.1_ASM295303v1', 'GCF_002953055.1_ASM295305v1', 'GCF_002953075.1_ASM295307v1', 'GCF_002953095.1_ASM295309v1', 'GCF_002953435.1_ASM295343v1', 'GCF_002953755.1_ASM295375v1', 'GCF_002953775.1_ASM295377v1', 'GCF_002953795.1_ASM295379v1', 'GCF_002953815.1_ASM295381v1', 'GCF_002953835.1_ASM295383v1', 'GCF_002953855.1_ASM295385v1', 'GCF_002953875.1_ASM295387v1', 'GCF_002953895.1_ASM295389v1', 'GCF_002993265.1_ASM299326v1', 'GCF_002999075.1_ASM299907v1', 'GCF_003017375.1_ASM301737v1', 'GCF_003017615.1_ASM301761v1', 'GCF_003017935.1_ASM301793v1', 'GCF_003017995.1_ASM301799v1', 'GCF_003018095.1_ASM301809v1', 'GCF_003018115.1_ASM301811v1', 'GCF_003018195.1_ASM301819v1', 'GCF_003018215.1_ASM301821v1', 'GCF_003018275.1_ASM301827v1', 'GCF_003018335.1_ASM301833v1', 'GCF_003018355.1_ASM301835v1', 'GCF_003018615.1_ASM301861v1', 'GCF_003018755.1_ASM301875v1', 'GCF_003018915.1_ASM301891v1', 'GCF_003018995.1_ASM301899v1', 'GCF_003019235.1_ASM301923v1', 'GCF_003020885.1_ASM302088v1', 'GCF_003052645.1_ASM305264v1', 'GCF_003052665.1_ASM305266v1', 'GCF_003073875.1_ASM307387v1', 'GCF_003112205.1_ASM311220v1', 'GCF_003122105.1_ASM312210v1', 'GCF_003172465.2_ASM317246v2', 'GCF_003176855.1_ASM317685v1', 'GCF_003204155.1_ASM320415v1', 'GCF_003287245.1_ASM328724v1', 'GCF_003288415.1_ASM328841v1', 'GCF_003290205.1_ASM329020v1', 'GCF_003308975.1_ASM330897v1', 'GCF_003325975.1_ASM332597v1', 'GCF_003336405.1_ASM333640v1', 'GCF_003351485.1_ASM335148v1', 'GCF_003355175.1_ASM335517v1', 'GCF_003367885.1_ASM336788v1', 'GCF_003546975.1_ASM354697v1', 'GCF_003571685.1_ASM357168v1', 'GCF_003586065.1_EcRM9872', 'GCF_003627195.1_ASM362719v1', 'GCF_003627855.1_ASM362785v1', 'GCF_003697165.2_ASM369716v2', 'GCF_003717595.1_ASM371759v1', 'GCF_003956265.1_ASM395626v1', 'GCF_004011015.1_ASM401101v1', 'GCF_004022505.2_ASM402250v2', 'GCF_004135125.1_ASM413512v1', 'GCF_004135855.1_ASM413585v1', 'GCF_004355105.1_ASM435510v1', 'GCF_004358965.1_ASM435896v1', 'GCF_004368015.1_ASM436801v1', 'GCF_004759025.1_ASM475902v1', 'GCF_004771135.1_ASM477113v1', 'GCF_005014055.1_ASM501405v1', 'GCF_005037725.1_ASM503772v2', 'GCF_005037775.1_ASM503777v2', 'GCF_005037795.1_ASM503779v2', 'GCF_005037815.1_ASM503781v2', 'GCF_005037845.1_ASM503784v2', 'GCF_005886035.1_ASM588603v1', 'GCF_005890115.1_ASM589011v1', 'GCF_005954605.1_ASM595460v1', 'GCF_005954625.1_ASM595462v1', 'GCF_005954725.1_ASM595472v1', 'GCF_006777065.1_ASM677706v1', 'GCF_006965465.1_ASM696546v1', 'GCF_900092615.1_PRJEB14041', 'GCF_900497485.1_ASM90049748v1', 'GCF_900635165.1_38670_F01', 'GCF_900635175.1_38936_C01', 'GCF_900635215.1_39859_D02', 'GCF_900635235.1_40105_D02', 'GCF_900635325.1_41556_D01', 'GCF_900635635.1_31436_D01', 'GCF_900635895.1_35910_C01', 'GCF_900636105.1_38936_F01', 'GCF_900636115.1_39038_A01', 'GCF_900636145.1_39111_A02', 'GCF_900636175.1_39130_G01', 'GCF_900636215.1_39282_G02', 'GCF_900636235.1_39610_B01', 'GCF_900636295.1_40295_G02', 'GCF_900636305.1_40415_B02', 'GCF_900636785.1_44257_F01']	244	1.0	0.0	0.0	['DLP12 prophage; prophage lipoprotein BorD', 'hypothetical protein', 'increased serum survival lipoprotein Iss', 'lipoprotein bor', 'serum resistance lipoprotein Bor']	8.996513992059427	"['DE3 ', ""DE3pLysS AG' "", 'E. coli', 'enterobacteria']"	['Escherichia', 'Shigella']	96.98770491803279	0.0
WP_000780581.1	[]	['WP_000780582.1', 'WP_000780579.1', 'WP_000780581.1', 'WP_000780585.1']	['lys2']	['GCF_000227625.1_ASM22762v1', 'GCF_001890365.1_ASM189036v1', 'GCF_002011945.1_ASM201194v1', 'GCF_002055635.1_ASM205563v1', 'GCF_002180095.1_ASM218009v1', 'GCF_002180275.1_ASM218027v1', 'GCF_002278115.2_ASM227811v2', 'GCF_002310595.1_ASM231059v1', 'GCF_002946715.1_ASM294671v1', 'GCF_002948655.1_ASM294865v1', 'GCF_003018335.1_ASM301833v1', 'GCF_003308975.1_ASM330897v1', 'GCF_003571685.1_ASM357168v1', 'GCF_003860385.1_ASM386038v1', 'GCF_004011015.1_ASM401101v1', 'GCF_004759025.1_ASM475902v1', 'GCF_005886035.1_ASM588603v1', 'GCF_006965465.1_ASM696546v1', 'GCF_900497455.1_ASM90049745v1', 'GCF_900636175.1_39130_G01', 'GCF_900636405.1_41767_E01', 'GCF_900637015.1_46514_C01']	22	1.0	0.0	0.0	['lipocalin family protein', 'membrane protein', 'outer membrane lipoprotein Blc']	9.468333851207387	['E. coli', 'enterobacteria']	['Escherichia']	174.0	0.0
WP_000901484.1	[]	['WP_000901484.1']	['lys2']	['GCF_000010245.2_ASM1024v1', 'GCF_000019425.1_ASM1942v1', 'GCF_000022345.1_ASM2234v1', 'GCF_000499485.1_MYMC4100', 'GCF_000725305.1_ASM72530v1', 'GCF_000750555.1_ASM75055v1', 'GCF_000801205.1_ASM80120v1', 'GCF_000952955.1_EcRV308Chr', 'GCF_000953515.1_EcHMS174Chr', 'GCF_000974535.1_ASM97453v1', 'GCF_000974575.1_ASM97457v1', 'GCF_000974825.1_ASM97482v1', 'GCF_000974865.1_ASM97486v1', 'GCF_000974885.1_ASM97488v1', 'GCF_000988355.1_ASM98835v1', 'GCF_000988385.1_ASM98838v1', 'GCF_000988465.1_ASM98846v1', 'GCF_001020945.2_ASM102094v2', 'GCF_001021005.2_ASM102100v2', 'GCF_001308065.1_ASM130806v1', 'GCF_001308125.1_ASM130812v1', 'GCF_001308165.1_ASM130816v1', 'GCF_001544635.1_ASM154463v1', 'GCF_001559655.1_ASM155965v1', 'GCF_001559675.1_ASM155967v1', 'GCF_001932515.1_ASM193251v1', 'GCF_001999185.1_ASM199918v1', 'GCF_002118095.1_ASM211809v1', 'GCF_002843685.1_ASM284368v1', 'GCF_002899495.1_ASM289949v1', 'GCF_002899515.1_ASM289951v1', 'GCF_002899535.1_ASM289953v1', 'GCF_002934025.1_ASM293402v1', 'GCF_002952855.1_ASM295285v1', 'GCF_002952875.1_ASM295287v1', 'GCF_002952895.1_ASM295289v1', 'GCF_002952915.1_ASM295291v1', 'GCF_002952935.1_ASM295293v1', 'GCF_002952955.1_ASM295295v1', 'GCF_002952995.1_ASM295299v1', 'GCF_002953015.1_ASM295301v1', 'GCF_002953035.1_ASM295303v1', 'GCF_002953055.1_ASM295305v1', 'GCF_002953075.1_ASM295307v1', 'GCF_002953095.1_ASM295309v1', 'GCF_002953755.1_ASM295375v1', 'GCF_002953775.1_ASM295377v1', 'GCF_002953795.1_ASM295379v1', 'GCF_002953815.1_ASM295381v1', 'GCF_002953835.1_ASM295383v1', 'GCF_002953855.1_ASM295385v1', 'GCF_002953875.1_ASM295387v1', 'GCF_002953895.1_ASM295389v1', 'GCF_003052645.1_ASM305264v1', 'GCF_003052665.1_ASM305266v1', 'GCF_003367885.1_ASM336788v1', 'GCF_003627195.1_ASM362719v1', 'GCF_003717595.1_ASM371759v1']	58	1.0	0.0	0.0	['hypothetical protein']	9.18170166015625	['E. coli']	['Escherichia']	72.0	0.0
WP_001532511.1	[]	['WP_001532511.1']	['lys2']	['GCF_002843685.1_ASM284368v1', 'GCF_002899495.1_ASM289949v1', 'GCF_002899515.1_ASM289951v1', 'GCF_002899535.1_ASM289953v1', 'GCF_002952855.1_ASM295285v1', 'GCF_002952875.1_ASM295287v1', 'GCF_002952895.1_ASM295289v1', 'GCF_002952915.1_ASM295291v1', 'GCF_002952935.1_ASM295293v1', 'GCF_002952955.1_ASM295295v1', 'GCF_002952995.1_ASM295299v1', 'GCF_002953015.1_ASM295301v1', 'GCF_002953035.1_ASM295303v1', 'GCF_002953055.1_ASM295305v1', 'GCF_002953075.1_ASM295307v1', 'GCF_002953095.1_ASM295309v1', 'GCF_002953755.1_ASM295375v1', 'GCF_002953775.1_ASM295377v1', 'GCF_002953795.1_ASM295379v1', 'GCF_002953815.1_ASM295381v1', 'GCF_002953835.1_ASM295383v1', 'GCF_002953855.1_ASM295385v1', 'GCF_002953875.1_ASM295387v1', 'GCF_002953895.1_ASM295389v1', 'GCF_003052645.1_ASM305264v1', 'GCF_003052665.1_ASM305266v1', 'GCF_003367885.1_ASM336788v1']	27	1.0	0.0	0.0	['IS5-like element IS5 family transposase', 'porin']	5.56890869140625	['E. coli']	['Escherichia']	263.0	0.0
WP_072094451.1	[]	['WP_072094451.1']	['lys2']	['GCF_003336405.1_ASM333640v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.69476318359375	['E. coli']	['Escherichia']	186.0	0.0
NP_700420.1	[]	['NP_700420.1']	['Lys1']	['GCF_000841985.1_ViralProj14228']	1	0.0	0.0	1.0	['hypothetical protein']	7.64642333984375	['viruses']	['Salmonella']	239.0	0.0
NP_700421.1	[]	['NP_700421.1']	['Lys1']	['GCF_000841985.1_ViralProj14228']	1	0.0	0.0	1.0	['hypothetical protein']	6.34527587890625	['viruses']	['Salmonella']	86.0	0.0
NP_700423.1	[]	['NP_700423.1']	['Lys1']	['GCF_000841985.1_ViralProj14228']	1	0.0	0.0	1.0	['hypothetical protein']	9.56805419921875	['viruses']	['Salmonella']	119.0	0.0
